Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Michael Eyssimont,27,1,24,4,4,8,29,0,709,682,26,1,4,0,0,1,0,3,1,0,0,0,7,1,0,1,0,12.5,0.845,0.845,1.690,0.880,0.660,1.539,0.000,5.723,5.723,0.167,0.167,0.333,51,7.8,33,9,1,1,50.00
Tye Kartye,22,1,24,4,4,8,25,-1,724,714,9,0,4,0,0,0,0,4,0,0,1,0,8,0,0,1,0,0.0,0.829,0.829,1.657,0.840,0.840,1.680,0.000,0.000,0.000,0.167,0.167,0.333,49,8.2,43,6,1,2,33.33
Artturi Lehkonen,28,1,12,3,5,8,2,-3,1109,749,248,112,2,1,0,0,0,2,3,0,1,0,4,4,0,1,0,50.0,0.811,1.351,2.162,0.801,0.801,1.602,1.209,3.627,4.835,0.250,0.417,0.667,34,8.8,13,4,3,7,30.00
Nicolas Roy,26,1,16,3,5,8,4,1,917,752,88,76,3,0,0,0,0,3,2,0,0,0,6,2,0,0,0,25.0,0.735,1.226,1.961,0.897,0.897,1.794,0.000,5.074,5.074,0.188,0.313,0.500,26,11.5,8,7,96,87,52.46
Danton Heinen,28,1,16,3,5,8,4,6,800,745,3,51,3,0,0,1,0,5,0,0,0,0,8,0,0,1,0,0.0,0.843,1.405,2.248,0.905,1.508,2.413,0.000,0.000,0.000,0.188,0.313,0.500,26,11.5,9,14,3,3,50.00
Damon Severson,29,0,19,3,5,8,12,1,1254,1102,69,82,3,0,0,0,0,4,1,0,0,0,7,1,0,0,0,12.5,0.453,0.755,1.209,0.516,0.687,1.203,0.000,2.740,2.740,0.158,0.263,0.421,21,14.3,6,35,0,0,0.00
Warren Foegele,27,1,22,3,5,8,6,-11,789,713,23,53,3,0,0,0,0,4,0,1,0,0,7,0,1,0,0,0.0,0.622,1.036,1.658,0.688,0.918,1.606,0.000,0.000,0.000,0.136,0.227,0.364,47,6.4,17,6,3,1,75.00
Lars Eller,34,1,23,3,5,8,12,3,870,722,9,138,2,0,1,0,0,5,0,0,1,0,7,0,1,1,0,0.0,0.540,0.900,1.439,0.433,1.083,1.516,0.000,0.000,0.000,0.130,0.217,0.348,49,6.1,10,14,134,118,53.17
Kasperi Kapanen,27,1,23,3,5,8,4,-1,946,790,77,77,2,0,1,1,0,4,0,1,0,0,6,0,2,1,0,0.0,0.496,0.827,1.323,0.396,0.792,1.188,0.000,0.000,0.000,0.130,0.217,0.348,34,8.8,13,8,8,13,38.10
Phil Di Giuseppe,30,1,24,3,5,8,15,5,850,772,0,77,3,0,0,0,0,5,0,0,3,0,8,0,0,3,0,0.0,0.529,0.881,1.410,0.582,0.970,1.553,0.000,0.000,0.000,0.125,0.208,0.333,32,9.4,35,13,3,4,42.86
Niko Mikkola,27,0,24,3,5,8,12,8,1208,1072,5,129,3,0,0,0,0,5,0,0,1,0,8,0,0,1,0,0.0,0.373,0.621,0.993,0.419,0.699,1.118,0.000,0.000,0.000,0.125,0.208,0.333,38,7.9,39,49,0,0,0.00
Paul Cotter,24,1,25,3,5,8,27,-2,735,704,30,0,1,2,0,0,0,4,1,0,1,0,5,3,0,1,0,37.5,0.587,0.979,1.566,0.204,0.817,1.022,9.326,4.663,13.990,0.120,0.200,0.320,30,10.0,74,10,6,8,42.86
Jack Roslovic,26,1,14,2,6,8,6,-6,990,843,97,49,2,0,0,1,1,4,2,0,1,0,6,2,0,2,1,25.0,0.519,1.558,2.077,0.610,1.220,1.830,0.000,5.259,5.259,0.143,0.429,0.571,29,6.9,5,12,10,26,27.78
Travis Boyd,30,1,16,2,6,8,2,3,577,568,5,3,2,0,0,1,0,6,0,0,0,0,8,0,0,1,0,0.0,0.779,2.338,3.118,0.792,2.375,3.167,0.000,0.000,0.000,0.125,0.375,0.500,12,16.7,7,10,23,20,53.49
Kaiden Guhle,21,0,20,2,6,8,18,3,1271,1119,10,140,2,0,0,1,1,6,0,0,0,0,8,0,0,1,1,0.0,0.283,0.850,1.133,0.321,0.964,1.286,0.000,0.000,0.000,0.100,0.300,0.400,33,6.1,28,57,0,0,0.00
Jordan Staal,35,1,23,2,6,8,18,-6,930,796,10,124,2,0,0,0,0,4,1,1,1,0,6,1,1,1,0,12.5,0.336,1.009,1.346,0.393,0.786,1.179,0.000,15.517,15.517,0.087,0.261,0.348,38,5.3,24,10,231,176,56.76
Anthony Beauvillier,26,1,23,2,6,8,4,8,827,752,72,2,1,1,0,0,0,5,1,0,0,0,6,2,0,0,0,25.0,0.378,1.135,1.513,0.208,1.040,1.248,2.156,2.156,4.311,0.087,0.261,0.348,39,5.1,14,17,8,10,44.44
Philip Tomasino,22,1,17,1,7,8,4,-4,768,654,114,0,1,0,0,0,0,5,2,0,1,0,6,2,0,1,0,25.0,0.275,1.928,2.203,0.324,1.618,1.941,0.000,3.700,3.700,0.059,0.412,0.471,27,3.7,3,5,2,13,13.33
Marcus Johansson,33,1,22,1,7,8,6,-5,974,776,181,15,1,0,0,0,0,6,1,0,2,0,7,1,0,2,0,12.5,0.168,1.175,1.343,0.211,1.264,1.474,0.000,0.900,0.900,0.045,0.318,0.364,36,2.8,14,10,4,15,21.05
Esa Lindell,29,0,22,1,7,8,6,8,1212,937,1,274,1,0,0,0,0,6,0,1,0,0,7,0,1,0,0,0.0,0.135,0.945,1.080,0.175,1.048,1.222,0.000,0.000,0.000,0.045,0.318,0.364,28,3.6,18,44,0,0,0.00
Alexandre Carrier,27,0,22,1,7,8,12,3,1088,881,48,158,1,0,0,1,0,6,1,0,0,0,7,1,0,1,0,12.5,0.150,1.053,1.203,0.186,1.114,1.300,0.000,3.343,3.343,0.045,0.318,0.364,16,6.3,20,51,0,0,0.00
Jean-Gabriel Pageau,31,1,23,1,7,8,6,-6,970,778,76,115,1,0,0,0,0,4,0,3,0,0,5,0,3,0,0,0.0,0.161,1.129,1.290,0.201,0.804,1.005,0.000,0.000,0.000,0.043,0.304,0.348,25,4.0,40,22,211,154,57.81
Brayden McNabb,32,0,25,1,7,8,10,10,1214,1009,0,203,1,0,0,0,0,6,0,1,3,0,7,0,1,3,0,0.0,0.119,0.830,0.949,0.143,0.856,0.998,0.000,0.000,0.000,0.040,0.280,0.320,25,4.0,30,82,0,0,0.00
Tomas Tatar,33,1,22,0,8,8,10,-2,665,598,50,15,0,0,0,0,0,7,1,0,3,0,7,1,0,3,0,12.5,0.000,1.969,1.969,0.000,1.912,1.912,0.000,3.267,3.267,0.000,0.364,0.364,13,0.0,13,8,3,5,37.50
Dmitri Kulikov,33,0,23,0,8,8,24,3,1078,951,2,125,0,0,0,0,0,7,0,1,1,0,7,0,1,1,0,0.0,0.000,1.161,1.161,0.000,1.152,1.152,0.000,0.000,0.000,0.000,0.348,0.348,23,0.0,32,33,0,0,0.00
Seth Jones,29,0,23,0,8,8,14,-7,1512,1165,203,143,0,0,0,0,0,7,1,0,1,0,7,1,0,1,0,12.5,0.000,0.828,0.828,0.000,0.940,0.940,0.000,0.770,0.770,0.000,0.348,0.348,51,0.0,24,53,0,0,0.00
Simon Holmström,22,1,22,7,0,7,8,0,814,725,0,88,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0.0,1.406,0.000,1.406,0.902,0.000,0.902,0.000,0.000,0.000,0.318,0.000,0.318,23,30.4,3,16,2,0,100.00
Patrik Laine,25,1,16,5,2,7,6,-9,949,758,189,0,4,1,0,0,0,1,1,0,1,0,5,2,0,1,0,28.6,1.185,0.474,1.660,1.187,0.297,1.483,1.187,1.187,2.373,0.313,0.125,0.438,36,13.9,4,13,30,48,38.46
Anthony Mantha,29,1,17,5,2,7,4,4,786,717,69,0,5,0,0,0,0,2,0,0,2,0,7,0,0,2,0,0.0,1.346,0.538,1.884,1.476,0.591,2.067,0.000,0.000,0.000,0.294,0.118,0.412,29,17.2,11,8,2,5,28.57
Connor Dewar,24,1,22,5,2,7,13,-2,647,508,15,122,4,0,1,0,0,2,0,0,1,0,6,0,1,1,0,0.0,1.264,0.506,1.770,1.287,0.644,1.931,0.000,0.000,0.000,0.227,0.091,0.318,21,23.8,25,10,63,83,43.15
Yakov Trenin,26,1,23,5,2,7,4,5,931,799,25,106,5,0,0,2,0,1,0,1,0,0,6,0,1,2,0,0.0,0.840,0.336,1.176,0.978,0.196,1.174,0.000,0.000,0.000,0.217,0.087,0.304,39,12.8,63,10,12,10,54.55
Luke Kunin,26,1,23,5,2,7,27,-11,925,717,44,162,4,1,0,1,0,1,1,0,0,0,5,2,0,1,0,28.6,0.846,0.338,1.184,0.873,0.218,1.091,3.482,3.482,6.963,0.217,0.087,0.304,40,12.5,29,20,45,71,38.79
Nico Hischier,24,1,11,4,3,7,8,-1,1057,764,207,85,2,2,0,2,0,2,1,0,1,1,4,3,0,3,1,42.9,1.238,0.929,2.167,0.856,0.856,1.713,3.155,1.578,4.733,0.364,0.273,0.636,22,18.2,7,2,109,74,59.56
Jack McBain,23,1,13,4,3,7,11,1,733,584,7,140,4,0,0,0,0,3,0,0,1,0,7,0,0,1,0,0.0,1.511,1.133,2.645,1.894,1.421,3.315,0.000,0.000,0.000,0.308,0.231,0.538,16,25.0,33,6,59,76,43.70
Blake Lizotte,26,1,16,4,3,7,4,7,683,540,9,133,3,0,1,2,0,3,0,0,0,0,6,0,1,2,0,0.0,1.317,0.987,2.304,1.249,1.249,2.498,0.000,0.000,0.000,0.250,0.188,0.438,20,20.0,12,5,66,72,47.83
Alex Barre-Boulet,26,1,18,4,3,7,8,-6,730,654,75,0,2,2,0,0,0,3,0,0,0,0,5,2,0,0,0,28.6,1.096,0.822,1.918,0.611,0.916,1.527,5.322,0.000,5.322,0.222,0.167,0.389,32,12.5,7,3,10,7,58.82
Curtis Lazar,28,1,20,4,3,7,12,5,724,653,3,68,3,0,1,2,0,3,0,0,1,0,6,0,1,3,0,0.0,0.993,0.745,1.738,0.827,0.827,1.654,0.000,0.000,0.000,0.200,0.150,0.350,22,18.2,47,19,35,21,62.50
Brenden Dillon,33,0,23,4,3,7,36,8,1122,962,11,149,4,0,0,1,0,3,0,0,1,0,7,0,0,2,0,0.0,0.558,0.418,0.976,0.651,0.488,1.139,0.000,0.000,0.000,0.174,0.130,0.304,23,17.4,67,34,0,0,0.00
Radko Gudas,33,0,23,4,3,7,41,7,1125,926,5,194,4,0,0,0,0,3,0,0,1,0,7,0,0,1,0,0.0,0.556,0.417,0.973,0.676,0.507,1.183,0.000,0.000,0.000,0.174,0.130,0.304,29,13.8,62,53,0,0,0.00
Alexei Toropchenko,24,1,23,4,3,7,16,0,724,669,1,54,2,0,2,1,0,3,0,0,1,0,5,0,2,2,0,0.0,0.864,0.648,1.512,0.468,0.702,1.170,0.000,0.000,0.000,0.174,0.130,0.304,29,13.8,29,13,0,1,0.00
Alexandre Texier,24,1,24,4,3,7,6,-9,936,766,37,132,4,0,0,0,0,2,1,0,0,0,6,1,0,0,0,14.3,0.641,0.481,1.122,0.783,0.391,1.174,0.000,4.013,4.013,0.167,0.125,0.292,34,11.8,7,10,2,3,40.00
Adam Ruzicka,24,1,19,3,4,7,4,-2,676,569,106,0,3,0,0,1,0,1,3,0,0,0,4,3,0,1,0,42.9,0.840,1.121,1.961,0.998,0.333,1.331,0.000,5.325,5.325,0.158,0.211,0.368,23,13.0,2,6,36,39,48.00
Sonny Milano,27,1,20,3,4,7,6,-1,731,682,48,0,3,0,0,1,0,4,0,0,2,0,7,0,0,3,0,0.0,0.738,0.984,1.722,0.791,1.055,1.846,0.000,0.000,0.000,0.150,0.200,0.350,17,17.7,5,5,0,0,0.00
Andrew Cogliano,36,1,21,3,4,7,4,6,631,487,0,143,2,0,1,0,0,2,0,2,2,0,4,0,3,2,0,0.0,0.815,1.086,1.901,0.704,0.704,1.408,0.000,0.000,0.000,0.143,0.190,0.333,10,30.0,4,8,19,45,29.69
Logan O'Connor,27,1,22,3,4,7,20,5,824,678,0,145,0,0,3,2,0,4,0,0,1,0,4,0,3,3,0,0.0,0.596,0.794,1.390,0.000,0.965,0.965,0.000,0.000,0.000,0.136,0.182,0.318,26,11.5,16,16,7,4,63.64
Cal Clutterbuck,36,1,23,3,4,7,18,1,767,635,1,130,3,0,0,0,0,4,0,0,1,0,7,0,0,1,0,0.0,0.612,0.815,1.427,0.739,0.985,1.724,0.000,0.000,0.000,0.130,0.174,0.304,16,18.8,52,17,8,3,72.73
Casey Cizikas,32,1,23,3,4,7,12,-2,807,680,2,124,2,0,1,1,0,4,0,0,0,0,6,0,1,1,0,0.0,0.582,0.776,1.357,0.460,0.920,1.379,0.000,0.000,0.000,0.130,0.174,0.304,23,13.0,37,21,132,118,52.80
Dillon Dube,25,1,23,3,4,7,8,-5,786,682,49,54,2,1,0,0,0,4,0,0,1,0,6,1,0,1,0,14.3,0.597,0.796,1.393,0.459,0.917,1.376,3.183,0.000,3.183,0.130,0.174,0.304,24,12.5,13,11,16,11,59.26
Tanner Pearson,31,1,24,3,4,7,13,-3,826,637,112,76,2,1,0,0,0,3,1,0,1,0,5,2,0,1,0,28.6,0.544,0.726,1.270,0.470,0.705,1.176,1.335,1.335,2.670,0.125,0.167,0.292,40,7.5,25,16,2,9,18.18
Kyle Okposo,35,1,25,3,4,7,10,-2,853,703,57,92,2,1,0,0,0,4,0,0,0,0,6,1,0,0,0,14.3,0.506,0.675,1.181,0.409,0.818,1.228,2.519,0.000,2.519,0.120,0.160,0.280,40,7.5,13,16,61,71,46.21
Ridly Greig,21,1,9,2,5,7,4,7,857,670,109,77,1,1,0,0,0,5,0,0,1,0,6,1,0,1,0,14.3,0.933,2.332,3.265,0.596,2.982,3.578,3.666,0.000,3.666,0.222,0.556,0.778,18,11.1,15,3,29,49,37.18
Alex Killorn,34,1,14,2,5,7,10,-7,1054,841,161,51,0,2,0,0,0,4,1,0,0,0,4,3,0,0,0,42.9,0.488,1.220,1.708,0.000,1.223,1.223,3.187,1.594,4.781,0.143,0.357,0.500,33,6.1,8,7,3,8,27.27
Zachary Benson,18,1,15,2,5,7,10,-3,872,778,87,6,2,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0.0,0.550,1.376,1.926,0.617,1.542,2.159,0.000,0.000,0.000,0.133,0.333,0.467,20,10.0,3,5,1,2,33.33
Jordan Greenway,26,1,21,2,5,7,21,-1,983,792,8,182,2,0,0,0,0,5,0,0,1,1,7,0,0,1,1,0.0,0.349,0.871,1.220,0.433,1.082,1.515,0.000,0.000,0.000,0.095,0.238,0.333,26,7.7,29,20,1,7,12.50
Nick Leddy,32,0,23,2,5,7,6,0,1281,1150,2,128,1,0,1,0,0,5,0,0,1,0,6,0,1,1,0,0.0,0.244,0.611,0.855,0.136,0.680,0.816,0.000,0.000,0.000,0.087,0.217,0.304,25,8.0,10,26,0,0,0.00
Ben Chiarot,32,0,23,2,5,7,16,8,1167,1025,11,129,2,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0.0,0.268,0.670,0.939,0.305,0.763,1.068,0.000,0.000,0.000,0.087,0.217,0.304,34,5.9,36,40,0,0,0.00
Michael Rasmussen,24,1,23,2,5,7,15,6,908,779,4,124,2,0,0,0,0,4,0,1,0,0,6,0,1,0,0,0.0,0.345,0.861,1.206,0.402,0.803,1.205,0.000,0.000,0.000,0.087,0.217,0.304,32,6.3,20,25,28,37,43.08
Kevin Korchinski,19,0,23,2,5,7,6,-12,1167,1032,121,14,2,0,0,1,1,2,3,0,0,0,4,3,0,1,1,42.9,0.268,0.670,0.938,0.303,0.303,0.607,0.000,3.879,3.879,0.087,0.217,0.304,24,8.3,2,26,0,0,0.00
Gustav Forsling,27,0,24,2,5,7,16,14,1376,1141,60,174,1,1,0,0,0,5,0,0,0,0,6,1,0,0,0,14.3,0.218,0.545,0.763,0.131,0.657,0.788,2.462,0.000,2.462,0.083,0.208,0.292,47,4.3,24,32,0,0,0.00
Juraj Slafkovsky,19,1,24,2,5,7,14,-5,900,773,125,0,1,1,0,0,0,5,0,0,0,0,6,1,0,0,0,14.3,0.333,0.833,1.167,0.194,0.970,1.163,1.191,0.000,1.191,0.083,0.208,0.292,33,6.1,38,20,6,8,42.86
Conor Garland,27,1,25,2,5,7,8,3,786,709,77,0,2,0,0,0,0,4,1,0,2,0,6,1,0,2,0,14.3,0.366,0.915,1.281,0.406,0.812,1.217,0.000,1.864,1.864,0.080,0.200,0.280,54,3.7,10,8,0,1,0.00
Anthony DeAngelo,28,0,16,1,6,7,12,-10,970,762,204,4,0,1,0,0,0,3,3,0,1,1,3,4,0,1,1,57.1,0.232,1.390,1.622,0.000,0.886,0.886,1.100,3.300,4.400,0.063,0.375,0.438,28,3.6,1,9,0,0,0.00
Andreas Englund,27,0,21,1,6,7,29,9,743,680,0,62,1,0,0,0,0,6,0,0,2,0,7,0,0,2,0,0.0,0.231,1.384,1.614,0.252,1.511,1.763,0.000,0.000,0.000,0.048,0.286,0.333,9,11.1,46,21,0,0,0.00
Nikita Zadorov,28,0,22,1,6,7,23,-4,1101,991,9,101,1,0,0,0,0,6,0,0,1,0,7,0,0,1,0,0.0,0.148,0.891,1.039,0.165,0.991,1.156,0.000,0.000,0.000,0.045,0.273,0.318,29,3.5,41,21,0,0,0.00
Christopher Tanev,34,0,24,1,6,7,4,5,1149,974,4,170,1,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0.0,0.130,0.783,0.913,0.154,0.924,1.078,0.000,0.000,0.000,0.042,0.250,0.292,23,4.4,9,59,0,0,0.00
Jake Evans,27,1,24,1,6,7,6,6,810,614,3,192,1,0,0,0,0,6,0,0,1,0,7,0,0,1,0,0.0,0.185,1.110,1.295,0.244,1.466,1.710,0.000,0.000,0.000,0.042,0.250,0.292,19,5.3,22,21,149,146,50.51
Jamie Oleksiak,31,0,25,1,6,7,15,0,1185,997,1,187,1,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0.0,0.121,0.729,0.850,0.144,0.866,1.011,0.000,0.000,0.000,0.040,0.240,0.280,30,3.3,30,66,0,0,0.00
Ryan McDonagh,34,0,17,0,7,7,4,5,1224,1033,17,173,0,0,0,0,0,6,1,0,0,0,6,1,0,0,0,14.3,0.000,1.211,1.211,0.000,1.230,1.230,0.000,12.329,12.329,0.000,0.412,0.412,16,0.0,13,33,0,0,0.00
Nils Lundkvist,23,0,21,0,7,7,10,4,875,783,91,1,0,0,0,0,0,6,1,0,1,0,6,1,0,1,0,14.3,0.000,1.370,1.370,0.000,1.313,1.313,0.000,1.882,1.882,0.000,0.333,0.333,23,0.0,9,14,0,0,0.00
Darren Raddysh,27,0,25,0,7,7,4,-12,1124,1064,11,49,0,0,0,0,0,7,0,0,1,0,7,0,0,1,0,0.0,0.000,0.896,0.896,0.000,0.947,0.947,0.000,0.000,0.000,0.000,0.280,0.280,27,0.0,17,31,0,0,0.00
Colton Parayko,30,0,23,4,2,6,4,-4,1398,1243,5,149,4,0,0,2,0,1,0,1,0,0,5,0,1,2,0,0.0,0.448,0.224,0.671,0.503,0.126,0.629,0.000,0.000,0.000,0.174,0.087,0.261,42,9.5,26,49,0,0,0.00
Brett Howden,25,1,23,4,2,6,23,-1,794,705,0,88,3,0,1,0,0,2,0,0,0,0,5,0,1,0,0,0.0,0.788,0.394,1.183,0.666,0.444,1.110,0.000,0.000,0.000,0.174,0.087,0.261,22,18.2,24,14,68,69,49.64
Taylor Raddysh,25,1,23,4,2,6,8,0,974,752,107,113,2,1,1,0,0,2,0,0,0,0,4,1,1,0,0,16.7,0.643,0.321,0.964,0.416,0.416,0.832,1.453,0.000,1.453,0.174,0.087,0.261,40,10.0,23,15,6,13,31.58
Morgan Barron,25,1,23,4,2,6,6,1,625,492,5,127,4,0,0,1,0,1,1,0,0,0,5,1,0,1,0,16.7,1.001,0.500,1.501,1.271,0.318,1.589,0.000,27.068,27.068,0.174,0.087,0.261,33,12.1,22,17,10,15,40.00
Will Cuylle,21,1,23,4,2,6,29,0,695,653,41,0,4,0,0,1,0,1,1,0,0,0,5,1,0,1,0,16.7,0.901,0.450,1.351,0.957,0.239,1.197,0.000,3.814,3.814,0.174,0.087,0.261,33,12.1,58,3,2,8,20.00
Sam Carrick,31,1,24,4,2,6,30,1,748,549,9,188,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0.0,0.802,0.401,1.203,1.092,0.546,1.638,0.000,0.000,0.000,0.167,0.083,0.250,29,13.8,39,11,128,118,52.03
Nick Robertson,22,1,11,3,3,6,0,0,627,613,10,3,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0.0,1.564,1.564,3.129,1.601,1.601,3.202,0.000,0.000,0.000,0.273,0.273,0.545,17,17.7,8,4,0,0,0.00
Radim Zohorna,27,1,19,3,3,6,8,1,663,604,59,0,3,0,0,1,0,3,0,0,2,0,6,0,0,3,0,0.0,0.857,0.857,1.714,0.941,0.941,1.882,0.000,0.000,0.000,0.158,0.158,0.316,28,10.7,24,2,2,5,28.57
Brett Leason,24,1,20,3,3,6,6,0,719,547,5,166,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0.0,0.750,0.750,1.500,0.986,0.986,1.972,0.000,0.000,0.000,0.150,0.150,0.300,25,12.0,23,11,7,6,53.85
Trevor Lewis,36,1,21,3,3,6,4,4,699,565,5,128,3,0,0,0,0,2,1,0,0,0,5,1,0,0,0,16.7,0.735,0.735,1.471,0.909,0.606,1.515,0.000,31.304,31.304,0.143,0.143,0.286,33,9.1,11,11,32,55,36.78
Max Jones,25,1,21,3,3,6,15,-4,711,653,57,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0.0,0.723,0.723,1.446,0.787,0.787,1.575,0.000,0.000,0.000,0.143,0.143,0.286,33,9.1,44,4,3,7,30.00
Jonathan Drouin,28,1,22,3,3,6,12,0,817,670,147,0,2,1,0,0,0,2,1,0,0,0,4,2,0,0,0,33.3,0.600,0.600,1.201,0.488,0.488,0.976,1.112,1.112,2.225,0.136,0.136,0.273,27,11.1,12,9,6,5,54.55
Jack Drury,23,1,23,3,3,6,12,3,607,551,26,29,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0.0,0.773,0.773,1.547,0.851,0.851,1.703,0.000,0.000,0.000,0.130,0.130,0.261,28,10.7,9,7,88,70,55.70
Dakota Joshua,27,1,24,3,3,6,24,4,761,671,5,84,3,0,0,2,0,3,0,0,1,0,6,0,0,3,0,0.0,0.591,0.591,1.182,0.670,0.670,1.340,0.000,0.000,0.000,0.125,0.125,0.250,25,12.0,65,11,7,7,50.00
Kailer Yamamoto,25,1,25,3,3,6,6,-8,746,568,167,9,1,2,0,0,0,1,2,0,0,0,2,4,0,0,0,66.7,0.579,0.579,1.158,0.253,0.253,0.506,1.717,1.717,3.433,0.120,0.120,0.240,22,13.6,9,7,5,7,41.67
Jakub Vrana,27,1,17,2,4,6,6,-1,751,646,104,0,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0,0.564,1.127,1.691,0.655,1.310,1.965,0.000,0.000,0.000,0.118,0.235,0.353,41,4.9,5,2,0,13,0.00
Jalen Chatfield,27,0,18,2,4,6,4,2,873,802,2,68,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0,0.458,0.915,1.373,0.498,0.996,1.495,0.000,0.000,0.000,0.111,0.222,0.333,16,12.5,11,11,0,0,0.00
Morgan Geekie,25,1,18,2,4,6,6,3,840,760,79,1,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0.0,0.476,0.952,1.427,0.526,1.052,1.578,0.000,0.000,0.000,0.111,0.222,0.333,24,8.3,13,13,48,46,51.06
Vladislav Gavrikov,28,0,21,2,4,6,6,5,1230,1062,17,150,2,0,0,0,0,4,0,0,2,0,6,0,0,2,0,0.0,0.279,0.557,0.836,0.323,0.645,0.968,0.000,0.000,0.000,0.095,0.190,0.286,25,8.0,10,31,0,0,0.00
Ryan Poehling,24,1,21,2,4,6,4,-4,778,672,12,93,1,0,1,1,0,4,0,0,0,0,5,0,1,1,0,0.0,0.440,0.881,1.321,0.255,1.020,1.276,0.000,0.000,0.000,0.095,0.190,0.286,31,6.5,12,23,108,108,50.00
Christian Fischer,26,1,22,2,4,6,6,4,659,621,6,32,1,0,1,0,0,4,0,0,1,0,5,0,1,1,0,0.0,0.496,0.992,1.488,0.263,1.054,1.317,0.000,0.000,0.000,0.091,0.182,0.273,28,7.1,26,6,21,30,41.18
Lukas Reichel,21,1,22,2,4,6,8,-17,915,760,133,20,0,2,0,0,0,4,0,0,0,0,4,2,0,0,0,33.3,0.358,0.715,1.073,0.000,0.861,0.861,2.449,0.000,2.449,0.091,0.182,0.273,36,5.6,5,7,72,79,47.68
Blake Wheeler,37,1,23,2,4,6,12,-2,750,695,54,0,1,1,0,0,0,4,0,0,0,0,5,1,0,0,0,16.7,0.417,0.834,1.252,0.225,0.900,1.125,2.857,0.000,2.857,0.087,0.174,0.261,37,5.4,9,21,17,8,68.00
Liam O'Brien,29,1,23,2,4,6,64,3,595,575,0,20,2,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0.0,0.525,1.051,1.576,0.544,1.089,1.633,0.000,0.000,0.000,0.087,0.174,0.261,19,10.5,44,7,4,2,66.67
Drew O'Connor,25,1,23,2,4,6,6,1,836,746,21,68,2,0,0,0,0,4,0,0,1,0,6,0,0,1,0,0.0,0.374,0.748,1.122,0.419,0.838,1.258,0.000,0.000,0.000,0.087,0.174,0.261,39,5.1,10,12,5,8,38.46
Samuel Blais,27,1,22,1,5,6,8,-4,670,638,31,0,1,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0.0,0.244,1.221,1.465,0.256,1.282,1.538,0.000,0.000,0.000,0.045,0.227,0.273,16,6.3,71,3,0,4,0.00
Ryan McLeod,24,1,22,1,5,6,4,-4,892,722,69,100,1,0,0,0,0,3,1,1,0,0,4,1,1,0,0,16.7,0.183,0.917,1.100,0.227,0.680,0.906,0.000,2.351,2.351,0.045,0.227,0.273,30,3.3,18,6,122,127,49.00
Jakob Silfverberg,33,1,23,1,5,6,4,-2,761,599,118,43,1,0,0,0,0,3,2,0,1,0,4,2,0,1,0,33.3,0.206,1.028,1.233,0.261,0.783,1.044,0.000,2.647,2.647,0.043,0.217,0.261,31,3.2,6,10,6,8,42.86
Braden Schneider,22,0,23,1,5,6,4,0,941,857,1,82,1,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0.0,0.166,0.831,0.998,0.183,0.913,1.096,0.000,0.000,0.000,0.043,0.217,0.261,30,3.3,28,37,0,0,0.00
Hampus Lindholm,29,0,24,1,5,6,32,6,1410,1167,97,144,0,1,0,0,0,4,1,0,1,0,4,2,0,1,0,33.3,0.106,0.532,0.638,0.000,0.514,0.514,1.538,1.538,3.077,0.042,0.208,0.250,37,2.7,7,27,0,0,0.00
Brandon Carlo,27,0,24,1,5,6,14,13,1213,1004,1,207,1,0,0,1,0,5,0,0,0,0,6,0,0,1,0,0.0,0.124,0.618,0.741,0.149,0.746,0.896,0.000,0.000,0.000,0.042,0.208,0.250,32,3.1,27,45,0,0,0.00
Adam Larsson,31,0,25,1,5,6,14,-7,1419,1221,12,186,1,0,0,0,0,4,0,1,1,0,5,0,1,1,0,0.0,0.101,0.507,0.609,0.118,0.472,0.590,0.000,0.000,0.000,0.040,0.200,0.240,45,2.2,47,50,0,0,0.00
Filip Chytil,24,1,10,0,6,6,4,0,955,858,93,4,0,0,0,0,0,5,1,0,0,0,5,1,0,0,0,16.7,0.000,2.260,2.260,0.000,2.098,2.098,0.000,3.842,3.842,0.000,0.600,0.600,22,0.0,4,4,29,38,43.28
